cagnotte_id,data_clicked_from,data_completion_rate,data_device,data_file_size,data_mime_type,data_platform,data_skip_time,data_thumbnail_url,data_video_duration,data_video_height,data_video_width,data_view_duration,data_watch_duration,event_id,event_type,id_categorie,post_id,session_id,timestamp,user_id,user_type,video_id
f824fc85-f39b-435b-aca6-d6f7d3f0205f,,0.15,tablet,,,,,,60,,,,9,1474,video_view,7c732b16-2984-4136-881b-7e49cf450459,41e53bd9-d392-4c28-a764-9f40b8e59447,,2025-09-18T14:16:37+00:00,44456737-15dc-45b3-a8b3-b201eb3b12f7,authenticated,435
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.42,mobile,,,,,,60,,,,25,1475,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,50a6e92b-b76f-4ea4-acda-302aed685bb8,,2025-09-18T14:16:51+00:00,eca1c7b8-9e4e-48ca-a5ff-cad3891c3680,authenticated,393
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,,,,,,,,1476,video_favorite,7931366a-b995-4cfb-8072-6f0e076e5564,3bee3b9c-8b55-447f-a656-35d4eb62c825,,2025-09-18T14:17:44+00:00,eca1c7b8-9e4e-48ca-a5ff-cad3891c3680,authenticated,424
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.55,desktop,1599643,video/mp4,,,,60,,,,33,1477,video_view,7c732b16-2984-4136-881b-7e49cf450459,f192fafa-96b7-4f59-bfd5-76d064af4f96,e48ecd80-5685-46eb-ad9f-71ec93c23442,2025-09-18T14:17:47+00:00,,anonymous,360
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.25,tablet,,,,,,60,,,,15,1478,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,948231d5-2c70-4922-9e4b-ceea15ff359e,,2025-09-18T14:18:21+00:00,8848ceed-ef04-406d-a509-fd4f7129e3dc,authenticated,419
87b938d3-50f1-436e-b1eb-e5c07f292510,,,,,,,1,,,,,,,1479,video_skip,7c732b16-2984-4136-881b-7e49cf450459,e42cd191-b482-4f5c-8aa6-0f7a369e9ad2,,2025-09-18T14:18:52+00:00,7056bb7f-6b04-470b-9811-aceaac75bcfe,authenticated,430
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.35,tablet,1599643,video/mp4,,,,60,,,,21,1480,video_view,7c732b16-2984-4136-881b-7e49cf450459,1797789b-e99f-44f0-bbef-9b21a97e6bfe,,2025-09-18T14:18:53+00:00,d959671c-cf76-4668-b272-3bc315a22b76,authenticated,367
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,,,,,,,,1481,video_favorite,7931366a-b995-4cfb-8072-6f0e076e5564,948231d5-2c70-4922-9e4b-ceea15ff359e,,2025-09-18T14:19:00+00:00,8848ceed-ef04-406d-a509-fd4f7129e3dc,authenticated,419
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,whatsapp,,,,,,,,1482,video_share,7931366a-b995-4cfb-8072-6f0e076e5564,ad22b034-2669-48e4-aaae-5c6f222189de,de878cc7-eb69-4c76-a11a-749194896a42,2025-09-18T14:19:15+00:00,,anonymous,409
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.23,tablet,,,,,,60,,,,14,1483,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,00b751a3-7af9-46dd-95bd-4c3939345a45,,2025-09-18T14:19:18+00:00,7056bb7f-6b04-470b-9811-aceaac75bcfe,authenticated,398
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,,2,,,,,,,1484,video_skip,7c732b16-2984-4136-881b-7e49cf450459,be6bcdb5-99b6-4969-9c1d-b6cbdef8f133,4a501839-4a2d-4487-a7a2-c0591e4ef454,2025-09-18T14:19:42+00:00,,anonymous,358
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.35,tablet,,,,,,60,,,,21,1485,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,00662aca-4827-4b6a-88b2-2bec5c3e973b,03a45479-ebc4-4534-a151-b2293753bc32,2025-09-18T14:20:02+00:00,,anonymous,413
f824fc85-f39b-435b-aca6-d6f7d3f0205f,,0.63,mobile,,,,,,60,,,,38,1486,video_view,7c732b16-2984-4136-881b-7e49cf450459,41e53bd9-d392-4c28-a764-9f40b8e59447,,2025-09-18T14:20:11+00:00,8848ceed-ef04-406d-a509-fd4f7129e3dc,authenticated,437
151721e6-3e48-4b33-9cfb-1b087dd60a6b,trending,,,,,,,,,,,91,,1487,cagnotte_detail_view,526f3fa0-9ccd-4799-8ac8-262853a22d20,,,2025-09-18T14:20:28+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,whatsapp,,,,,,,,1488,video_share,7931366a-b995-4cfb-8072-6f0e076e5564,ad22b034-2669-48e4-aaae-5c6f222189de,,2025-09-18T14:21:26+00:00,eca1c7b8-9e4e-48ca-a5ff-cad3891c3680,authenticated,407
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.23,mobile,,,,,,60,,,,14,1489,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,10c80598-075f-4f57-86d6-883cfb3caad5,d53d65b1-52cc-4814-a6dd-70c65b9885dc,2025-09-18T14:21:30+00:00,,anonymous,396
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.48,desktop,,,,,,60,,,,29,1490,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,905db189-d794-443c-8768-dff556d606df,4c3c5fff-79bd-4e92-9187-29ca1d1aaaff,2025-09-18T14:21:52+00:00,,anonymous,402
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,whatsapp,,,,,,,,1491,video_share,7931366a-b995-4cfb-8072-6f0e076e5564,e5527139-84e0-470e-9188-3147e669f35a,,2025-09-18T14:22:15+00:00,1a67c702-540f-47da-8fbe-b19eab0c06e6,authenticated,426
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,,3,,,,,,,1492,video_skip,7c732b16-2984-4136-881b-7e49cf450459,be6bcdb5-99b6-4969-9c1d-b6cbdef8f133,,2025-09-18T14:22:36+00:00,04f826e7-3016-44a6-b2b0-e31b002876dd,authenticated,358
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.87,tablet,1599643,video/mp4,,,,60,,,,52,1493,video_view,7c732b16-2984-4136-881b-7e49cf450459,ebce37f8-0804-4a4d-97ca-e84c1ff8d5b2,,2025-09-18T14:22:49+00:00,44456737-15dc-45b3-a8b3-b201eb3b12f7,authenticated,361
fabe6fcf-8622-4a08-9506-7ac680edb0db,video,,,,,,,,,,,140,,1494,cagnotte_detail_view,e9beb45a-64a5-48ed-a047-2e0c00c34131,,,2025-09-18T14:23:31+00:00,8848ceed-ef04-406d-a509-fd4f7129e3dc,authenticated,
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.53,tablet,,,,,,60,,,,32,1495,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,e5527139-84e0-470e-9188-3147e669f35a,,2025-09-18T14:24:20+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,428
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,whatsapp,,,,,,,,1496,video_share,7c732b16-2984-4136-881b-7e49cf450459,3bcc968e-3813-4a62-a641-68087d8a286d,,2025-09-18T14:24:27+00:00,1a67c702-540f-47da-8fbe-b19eab0c06e6,authenticated,362
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.17,tablet,1599643,video/mp4,,,,60,,,,10,1497,video_view,7c732b16-2984-4136-881b-7e49cf450459,3bcc968e-3813-4a62-a641-68087d8a286d,346523e2-73e2-48a4-baff-9983dc395c46,2025-09-18T14:24:55+00:00,,anonymous,362
2db41624-9d7b-40b9-b678-d4a565c45274,video,,,,,,,,,,,206,,1498,cagnotte_detail_view,7c732b16-2984-4136-881b-7e49cf450459,,,2025-09-18T14:25:02+00:00,44456737-15dc-45b3-a8b3-b201eb3b12f7,authenticated,
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,facebook,,,,,,,,1499,video_share,7931366a-b995-4cfb-8072-6f0e076e5564,ad22b034-2669-48e4-aaae-5c6f222189de,,2025-09-18T14:25:08+00:00,7056bb7f-6b04-470b-9811-aceaac75bcfe,authenticated,408
e0e44689-a198-4455-b710-ed2969cee7e5,,1.0,desktop,,,,,,60,,,,60,1500,video_view,7c732b16-2984-4136-881b-7e49cf450459,99350afd-1173-4ef2-99f3-11bc66cff7f9,6302bb21-b636-4556-8301-dbf52610840f,2025-09-18T14:25:12+00:00,,anonymous,444
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,2,,,,,,,1501,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,e5527139-84e0-470e-9188-3147e669f35a,,2025-09-18T14:25:20+00:00,44456737-15dc-45b3-a8b3-b201eb3b12f7,authenticated,428
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,3,,,,,,,1502,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,c4cbe13e-4ba5-4970-99d4-3a5ec39da5e0,,2025-09-18T14:26:16+00:00,7056bb7f-6b04-470b-9811-aceaac75bcfe,authenticated,383
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.2,mobile,,,,,,60,,,,12,1503,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,2f65a0b4-9350-4fee-92fd-82ef81a7d64c,,2025-09-18T14:26:25+00:00,eca1c7b8-9e4e-48ca-a5ff-cad3891c3680,authenticated,391
5c504315-9ba2-49a7-afd9-630d17150c13,recommendation,,,,,,,,,,,300,,1504,cagnotte_detail_view,7c732b16-2984-4136-881b-7e49cf450459,,957c85f4-4aa4-46c5-81b3-c014903af337,2025-09-18T14:26:32+00:00,,anonymous,
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,,,,,,,,1505,video_favorite,7931366a-b995-4cfb-8072-6f0e076e5564,50a6e92b-b76f-4ea4-acda-302aed685bb8,,2025-09-18T14:26:40+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,393
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.82,mobile,,,,,,60,,,,49,1506,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,905db189-d794-443c-8768-dff556d606df,,2025-09-18T14:26:57+00:00,d959671c-cf76-4668-b272-3bc315a22b76,authenticated,401
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.28,tablet,,,,,,60,,,,17,1507,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,e637b25a-8270-4804-8d83-e7e05efb51d3,,2025-09-18T14:27:22+00:00,1a67c702-540f-47da-8fbe-b19eab0c06e6,authenticated,379
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.15,tablet,1599643,video/mp4,,,,60,,,,9,1508,video_view,7c732b16-2984-4136-881b-7e49cf450459,a6ad4349-1477-4e88-bfa0-4c85e8f124af,ed6d0840-325c-43a8-97ea-035773483e06,2025-09-18T14:27:41+00:00,,anonymous,368
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.33,mobile,1599643,video/mp4,,,,60,,,,20,1509,video_view,7c732b16-2984-4136-881b-7e49cf450459,a6ad4349-1477-4e88-bfa0-4c85e8f124af,,2025-09-18T14:28:24+00:00,7056bb7f-6b04-470b-9811-aceaac75bcfe,authenticated,368
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.85,desktop,,,,,,60,,,,51,1510,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,00b751a3-7af9-46dd-95bd-4c3939345a45,aa1b5786-5bd0-4c04-941d-c9fd6eaa9908,2025-09-18T14:29:12+00:00,,anonymous,398
e0e44689-a198-4455-b710-ed2969cee7e5,,0.32,mobile,,,,,,60,,,,19,1511,video_view,7c732b16-2984-4136-881b-7e49cf450459,99350afd-1173-4ef2-99f3-11bc66cff7f9,,2025-09-18T14:30:33+00:00,44456737-15dc-45b3-a8b3-b201eb3b12f7,authenticated,441
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,whatsapp,,,,,,,,1512,video_share,7c732b16-2984-4136-881b-7e49cf450459,1797789b-e99f-44f0-bbef-9b21a97e6bfe,,2025-09-18T14:30:56+00:00,8848ceed-ef04-406d-a509-fd4f7129e3dc,authenticated,367
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.78,desktop,,,,,,60,,,,47,1513,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,00662aca-4827-4b6a-88b2-2bec5c3e973b,,2025-09-18T14:32:02+00:00,d959671c-cf76-4668-b272-3bc315a22b76,authenticated,414
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,,,,,,,,1514,video_favorite,7931366a-b995-4cfb-8072-6f0e076e5564,00662aca-4827-4b6a-88b2-2bec5c3e973b,6c3342b9-5c4d-448e-8661-dacc673085eb,2025-09-18T14:32:16+00:00,,anonymous,414
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.47,tablet,1599643,video/mp4,,,,60,,,,28,1515,video_view,7c732b16-2984-4136-881b-7e49cf450459,dad7ec1c-1f3b-4877-9a52-1c6b45a1a303,,2025-09-18T14:32:25+00:00,eca1c7b8-9e4e-48ca-a5ff-cad3891c3680,authenticated,366
9092eab6-4958-489c-9dc1-f75fc64eabda,,,,,,telegram,,,,,,,,1516,video_share,7c732b16-2984-4136-881b-7e49cf450459,fd88d4b6-f0ca-4d45-b7c1-a3841f6ac1db,,2025-09-18T14:33:18+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,432
87b938d3-50f1-436e-b1eb-e5c07f292510,,,,,,,3,,,,,,,1517,video_skip,7c732b16-2984-4136-881b-7e49cf450459,e42cd191-b482-4f5c-8aa6-0f7a369e9ad2,,2025-09-18T14:33:53+00:00,44456737-15dc-45b3-a8b3-b201eb3b12f7,authenticated,430
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,2,,,,,,,1518,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,905db189-d794-443c-8768-dff556d606df,,2025-09-18T14:34:31+00:00,d959671c-cf76-4668-b272-3bc315a22b76,authenticated,401
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,twitter,,,,,,,,1519,video_share,7931366a-b995-4cfb-8072-6f0e076e5564,10c80598-075f-4f57-86d6-883cfb3caad5,a8b362f3-0940-4dd4-a018-bf6967255938,2025-09-18T14:34:42+00:00,,anonymous,396
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,,,,,,,,1520,video_favorite,7931366a-b995-4cfb-8072-6f0e076e5564,ad22b034-2669-48e4-aaae-5c6f222189de,ddc4b630-02ea-4479-889f-9a43c99505fe,2025-09-18T14:34:55+00:00,,anonymous,411
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,telegram,,,,,,,,1521,video_share,7c732b16-2984-4136-881b-7e49cf450459,11c1ee0d-b64a-4ba4-96f1-80197f2d1b84,,2025-09-18T14:35:38+00:00,eca1c7b8-9e4e-48ca-a5ff-cad3891c3680,authenticated,364
f824fc85-f39b-435b-aca6-d6f7d3f0205f,,0.18,tablet,,,,,,60,,,,11,1522,video_view,7c732b16-2984-4136-881b-7e49cf450459,41e53bd9-d392-4c28-a764-9f40b8e59447,cc196f62-eae5-4d95-983a-54d9563a982d,2025-09-18T14:35:49+00:00,,anonymous,436
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.43,tablet,,,,,,60,,,,26,1523,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,ad22b034-2669-48e4-aaae-5c6f222189de,,2025-09-18T14:35:50+00:00,8848ceed-ef04-406d-a509-fd4f7129e3dc,authenticated,411
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.33,tablet,1599643,video/mp4,,,,60,,,,20,1524,video_view,7c732b16-2984-4136-881b-7e49cf450459,f192fafa-96b7-4f59-bfd5-76d064af4f96,,2025-09-18T14:35:52+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,360
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,telegram,,,,,,,,1525,video_share,7931366a-b995-4cfb-8072-6f0e076e5564,948231d5-2c70-4922-9e4b-ceea15ff359e,,2025-09-18T14:36:11+00:00,8848ceed-ef04-406d-a509-fd4f7129e3dc,authenticated,418
7e69883f-a1f8-4e0e-abff-0bf397154051,trending,,,,,,,,,,,234,,1526,cagnotte_detail_view,7c732b16-2984-4136-881b-7e49cf450459,,,2025-09-18T14:36:21+00:00,1a67c702-540f-47da-8fbe-b19eab0c06e6,authenticated,
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.68,tablet,,,,,,60,,,,41,1527,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,905db189-d794-443c-8768-dff556d606df,,2025-09-18T14:36:25+00:00,eca1c7b8-9e4e-48ca-a5ff-cad3891c3680,authenticated,402
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.55,mobile,1599643,video/mp4,,,,60,,,,33,1528,video_view,7c732b16-2984-4136-881b-7e49cf450459,be6bcdb5-99b6-4969-9c1d-b6cbdef8f133,a8eae9eb-afa6-4590-b878-c037f41d7f08,2025-09-18T14:37:03+00:00,,anonymous,358
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.67,desktop,1599643,video/mp4,,,,60,,,,40,1529,video_view,7c732b16-2984-4136-881b-7e49cf450459,dad7ec1c-1f3b-4877-9a52-1c6b45a1a303,,2025-09-18T14:37:47+00:00,8848ceed-ef04-406d-a509-fd4f7129e3dc,authenticated,366
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.78,desktop,1599643,video/mp4,,,,60,,,,47,1530,video_view,7c732b16-2984-4136-881b-7e49cf450459,11c1ee0d-b64a-4ba4-96f1-80197f2d1b84,4bd181b6-208f-410a-bc87-9af961d0bddd,2025-09-18T14:37:52+00:00,,anonymous,364
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.47,tablet,,,,,,60,,,,28,1531,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,3bee3b9c-8b55-447f-a656-35d4eb62c825,,2025-09-18T14:38:00+00:00,8848ceed-ef04-406d-a509-fd4f7129e3dc,authenticated,424
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,,,,,,,,1532,video_favorite,7931366a-b995-4cfb-8072-6f0e076e5564,00662aca-4827-4b6a-88b2-2bec5c3e973b,,2025-09-18T14:38:01+00:00,eca1c7b8-9e4e-48ca-a5ff-cad3891c3680,authenticated,414
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.52,mobile,,,,,,60,,,,31,1533,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,2f65a0b4-9350-4fee-92fd-82ef81a7d64c,,2025-09-18T14:38:14+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,391
7e69883f-a1f8-4e0e-abff-0bf397154051,recommendation,,,,,,,,,,,61,,1534,cagnotte_detail_view,7c732b16-2984-4136-881b-7e49cf450459,,be524a0b-323b-428b-a663-2ff29c487dad,2025-09-18T14:38:20+00:00,,anonymous,
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,2,,,,,,,1535,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,905db189-d794-443c-8768-dff556d606df,,2025-09-18T14:38:35+00:00,7056bb7f-6b04-470b-9811-aceaac75bcfe,authenticated,402
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,telegram,,,,,,,,1536,video_share,7931366a-b995-4cfb-8072-6f0e076e5564,ad22b034-2669-48e4-aaae-5c6f222189de,,2025-09-18T14:38:52+00:00,7056bb7f-6b04-470b-9811-aceaac75bcfe,authenticated,408
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.97,tablet,1599643,video/mp4,,,,60,,,,58,1537,video_view,7c732b16-2984-4136-881b-7e49cf450459,1797789b-e99f-44f0-bbef-9b21a97e6bfe,,2025-09-18T14:39:04+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,367
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.62,desktop,,,,,,60,,,,37,1538,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,948231d5-2c70-4922-9e4b-ceea15ff359e,4ed80cc3-e143-4626-a27d-0f9270432b65,2025-09-18T14:39:10+00:00,,anonymous,420
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,3,,,,,,,1539,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,50a6e92b-b76f-4ea4-acda-302aed685bb8,bd0ad0b6-bfb4-4eba-aeb1-26434a297c14,2025-09-18T14:39:29+00:00,,anonymous,393
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,,,,,,,,1540,video_favorite,7931366a-b995-4cfb-8072-6f0e076e5564,00b751a3-7af9-46dd-95bd-4c3939345a45,,2025-09-18T14:39:35+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,398
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,1,,,,,,,1541,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,e5527139-84e0-470e-9188-3147e669f35a,a540a121-a7e0-4ce6-b7eb-4eb345321040,2025-09-18T14:39:52+00:00,,anonymous,427
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,,,,,,,,,1542,video_favorite,7c732b16-2984-4136-881b-7e49cf450459,f192fafa-96b7-4f59-bfd5-76d064af4f96,614fc7af-b0d8-474f-a383-90c38c477678,2025-09-18T14:40:44+00:00,,anonymous,360
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.4,desktop,1599643,video/mp4,,,,60,,,,24,1543,video_view,7c732b16-2984-4136-881b-7e49cf450459,3bcc968e-3813-4a62-a641-68087d8a286d,,2025-09-18T14:41:44+00:00,8848ceed-ef04-406d-a509-fd4f7129e3dc,authenticated,362
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,1,,,,,,,1544,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,3bee3b9c-8b55-447f-a656-35d4eb62c825,,2025-09-18T14:41:47+00:00,8848ceed-ef04-406d-a509-fd4f7129e3dc,authenticated,424
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,3,,,,,,,1545,video_skip,7931366a-b995-4cfb-8072-6f0e076e5564,10c80598-075f-4f57-86d6-883cfb3caad5,7fa740f4-0e16-4f9b-9f2a-1cbbbdfb2729,2025-09-18T14:41:50+00:00,,anonymous,396
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.72,tablet,1599643,video/mp4,,,,60,,,,43,1546,video_view,7c732b16-2984-4136-881b-7e49cf450459,f192fafa-96b7-4f59-bfd5-76d064af4f96,,2025-09-18T14:41:54+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,360
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.92,desktop,,,,,,60,,,,55,1547,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,00662aca-4827-4b6a-88b2-2bec5c3e973b,,2025-09-18T14:43:08+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,414
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.63,desktop,,,,,,60,,,,38,1548,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,ad22b034-2669-48e4-aaae-5c6f222189de,,2025-09-18T14:43:33+00:00,1a67c702-540f-47da-8fbe-b19eab0c06e6,authenticated,411
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.65,tablet,1599643,video/mp4,,,,60,,,,39,1549,video_view,7c732b16-2984-4136-881b-7e49cf450459,1797789b-e99f-44f0-bbef-9b21a97e6bfe,,2025-09-18T14:44:43+00:00,d959671c-cf76-4668-b272-3bc315a22b76,authenticated,367
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.3,desktop,,,,,,60,,,,18,1550,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,10c80598-075f-4f57-86d6-883cfb3caad5,,2025-09-18T14:45:49+00:00,8848ceed-ef04-406d-a509-fd4f7129e3dc,authenticated,396
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,,,,,,,,,1551,video_favorite,7931366a-b995-4cfb-8072-6f0e076e5564,ad22b034-2669-48e4-aaae-5c6f222189de,fcdb9c68-03ef-47c6-aedd-e0565f79d28c,2025-09-18T14:47:28+00:00,,anonymous,406
222f0e8b-f41d-47d1-bd69-d9956b8a09f2,search,,,,,,,,,,,230,,1552,cagnotte_detail_view,526f3fa0-9ccd-4799-8ac8-262853a22d20,,,2025-09-18T14:47:37+00:00,7056bb7f-6b04-470b-9811-aceaac75bcfe,authenticated,
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,,,,,telegram,,,,,,,,1553,video_share,7c732b16-2984-4136-881b-7e49cf450459,f192fafa-96b7-4f59-bfd5-76d064af4f96,,2025-09-18T14:47:54+00:00,44456737-15dc-45b3-a8b3-b201eb3b12f7,authenticated,360
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.75,desktop,1599643,video/mp4,,,,60,,,,45,1554,video_view,7c732b16-2984-4136-881b-7e49cf450459,1797789b-e99f-44f0-bbef-9b21a97e6bfe,,2025-09-18T14:48:36+00:00,eca1c7b8-9e4e-48ca-a5ff-cad3891c3680,authenticated,367
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.45,tablet,,,,,,60,,,,27,1555,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,c4cbe13e-4ba5-4970-99d4-3a5ec39da5e0,3d8879c9-da1a-40b4-81f8-5ca5303becc1,2025-09-18T14:48:48+00:00,,anonymous,383
e0e44689-a198-4455-b710-ed2969cee7e5,,0.3,mobile,,,,,,60,,,,18,1556,video_view,7c732b16-2984-4136-881b-7e49cf450459,99350afd-1173-4ef2-99f3-11bc66cff7f9,fd57baa5-8ae0-4177-8a1f-689150c71689,2025-09-18T14:49:09+00:00,,anonymous,445
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.92,mobile,,,,,,60,,,,55,1557,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,a99dff8a-c7e2-4158-8e77-0358a7888233,,2025-09-18T14:49:34+00:00,185b74d2-9b28-4674-9420-55138027a8cf,authenticated,385
04b7e225-61b4-4917-acf8-5934a09dbf2c,,,,,,whatsapp,,,,,,,,1558,video_share,7931366a-b995-4cfb-8072-6f0e076e5564,e5527139-84e0-470e-9188-3147e669f35a,,2025-09-18T14:50:16+00:00,7056bb7f-6b04-470b-9811-aceaac75bcfe,authenticated,427
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.28,desktop,,,,,,60,,,,17,1559,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,ad22b034-2669-48e4-aaae-5c6f222189de,,2025-09-18T14:50:28+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,407
ea2d0655-c7e9-4130-bcf1-20ff4c227aa7,,0.68,tablet,1599643,video/mp4,,,,60,,,,41,1560,video_view,7c732b16-2984-4136-881b-7e49cf450459,1797789b-e99f-44f0-bbef-9b21a97e6bfe,,2025-09-18T14:51:10+00:00,319c6627-0e13-4613-9c56-ad455618fad1,authenticated,367
04b7e225-61b4-4917-acf8-5934a09dbf2c,,0.37,desktop,,,,,,60,,,,22,1561,video_view,7931366a-b995-4cfb-8072-6f0e076e5564,e5527139-84e0-470e-9188-3147e669f35a,,2025-09-18T14:51:23+00:00,04f826e7-3016-44a6-b2b0-e31b002876dd,authenticated,426
f824fc85-f39b-435b-aca6-d6f7d3f0205f,trending,,,,,,,,,,,213,,1562,cagnotte_detail_view,7c732b16-2984-4136-881b-7e49cf450459,,,2025-09-18T14:52:23+00:00,1a67c702-540f-47da-8fbe-b19eab0c06e6,authenticated,
